;n;m;k;g1_1;g2_1;start_1;end_1;g1_2;g2_2;start_2;end_2
0;10000;3;5000;3535.4478000003137;4010.4999999998468;0;5000;3358.715700000336;4009.697899999847;5001;10000
0;10000;4;5000;2519.440499999852;3805.9999999997094;0;5000;2259.281999999838;3805.9999999997094;0;5000
0;10000;5;5000;2912.546599999881;3670.9999999998454;0;5000;1918.0742000002176;3670.9999999998454;0;5000
0;10000;6;5000;2312.1364000000253;3542.5000000003038;0;5000;1770.9694999998753;3542.5000000003038;0;5000
0;10000;7;5000;1990.187799999939;3419.499999999972;0;5000;1408.6542000000293;3419.499999999972;0;5000
0;10000;8;5000;2070.6578000001705;3320.499999999846;0;5000;1304.5506000001365;3320.499999999846;0;5000
0;10000;9;5000;1729.7457000001264;3172.5000000000314;0;5000;1205.3908000001284;3172.5000000000314;0;5000
0;20000;3;5000;3568.7229999996443;4505.250000000009;0;5000;4087.0790499994764;4505.250000000009;0;5000
0;20000;3;10000;7136.629950000346;9010.500000001988;0;10000;7485.7190000002065;9010.500000001988;0;10000
0;20000;3;15000;10729.652449998122;13515.750000003967;0;15000;11631.095649997611;13515.750000003967;0;15000
0;20000;4;5000;2517.4502500001267;4402.999999999978;0;5000;2297.242000000202;4402.999999999978;0;5000
0;20000;4;10000;5016.1695999999265;8806.000000002045;0;10000;4175.506350000658;8806.000000002045;0;10000
0;20000;4;15000;7524.8607999982905;13209.000000004111;0;15000;6465.4139499988205;13209.000000004111;0;15000
0;20000;5;5000;2919.0844500000962;4335.499999999911;0;5000;1919.7938500000553;4335.499999999911;0;5000
0;20000;5;10000;5796.63215000022;8671.000000001366;0;10000;3144.821100000089;8671.000000001366;0;10000
0;20000;5;15000;8694.212150000345;13006.499999998776;0;15000;4751.066100000153;13006.499999998776;0;15000
0;20000;6;5000;2350.5924000001455;4271.249999999836;0;5000;1781.5033999999064;4271.249999999836;0;5000
0;20000;6;10000;4698.812800000564;8542.500000001437;0;10000;2834.313500000255;8542.500000001437;0;10000
0;20000;6;15000;7094.65820000098;12813.750000003038;0;15000;4475.732750000909;12813.750000003038;0;15000
0;20000;7;5000;2002.3442500000274;4209.749999999986;0;5000;1424.7594000000106;4209.749999999986;0;5000
0;20000;7;10000;4018.422599999962;8419.499999999973;0;10000;2357.49219999979;8419.499999999973;0;10000
0;20000;7;15000;6058.383350000134;12629.249999999958;0;15000;3785.1795999995907;12629.249999999958;0;15000
0;20000;8;5000;2074.0180499998573;4160.249999999913;0;5000;1326.6391999998405;4160.249999999913;0;5000
0;20000;8;10000;4144.118350000128;8320.499999999958;0;10000;2212.9669999996095;8320.499999999958;0;10000
0;20000;8;15000;6220.850300000458;12480.750000004411;0;15000;3553.8368499999906;12480.750000004411;0;15000
0;20000;9;5000;1740.6798999999332;4086.250000000184;0;5000;1231.9291499999679;4086.250000000184;0;5000
0;20000;9;10000;3476.651299999976;8172.500000000475;0;10000;2061.9230000000975;8172.500000000475;0;10000
0;20000;9;15000;5222.447950000169;12258.750000000766;0;15000;3271.671800000657;12258.750000000766;0;15000
0;30000;3;5000;3599.326533333129;4670.166666666824;0;5000;4132.7449666664315;4670.166666666824;0;5000
0;30000;3;10000;7197.930500000709;9340.333333331779;0;10000;7569.0288000009095;9340.333333331779;0;10000
0;30000;3;15000;10822.091099999716;14010.499999996733;0;15000;11760.877233331961;14010.499999996733;0;15000
0;30000;3;20000;14535.912466664397;18680.66666666616;0;20000;15969.543899995664;18680.66666666616;0;20000
0;30000;3;25000;18227.14753333231;23350.833333340208;0;25000;20164.3274333342;23350.833333340208;0;25000
0;30000;4;5000;2520.966833333384;4601.99999999987;0;5000;2284.1946666666017;4601.99999999987;0;5000
0;30000;4;10000;5021.929733332937;9204.000000000731;0;10000;4148.704233333675;9204.000000000731;0;10000
0;30000;4;15000;7532.923866664393;13806.00000000514;0;15000;6422.342633332148;13806.00000000514;0;15000
0;30000;4;20000;10043.746066664085;18408.000000005548;0;20000;8731.91686666484;18408.000000005548;0;20000
0;30000;4;25000;12566.517633330865;23010.000000000862;0;25000;11086.28030000026;23010.000000000862;0;25000
0;30000;5;5000;2953.9802666666346;4556.999999999815;0;5000;1885.6621333332284;4556.999999999815;0;5000
0;30000;5;10000;5863.959733333257;9114.000000000524;0;10000;3055.910533333087;9114.000000000524;0;10000
0;30000;5;15000;8794.843399999858;13671.00000000486;0;15000;4603.846033333492;13671.00000000486;0;15000
0;30000;5;20000;11754.438366665416;18228.000000009197;0;20000;6724.349100001329;18228.000000009197;0;20000
0;30000;5;25000;14816.11343333106;22785.000000013533;0;25000;9154.245300001232;22785.000000013533;0;25000
0;30000;6;5000;2395.223999999982;4514.16666666722;0;5000;1786.5407333334801;4514.16666666722;0;5000
0;30000;6;10000;4788.088066665807;9028.333333334953;0;10000;2814.3807333336686;9028.333333334953;0;10000
0;30000;6;15000;7231.304866664659;13542.500000002687;0;15000;4449.989566666586;13542.500000002687;0;15000
0;30000;6;20000;9747.733599999643;18056.66666667042;0;20000;6739.717499998506;18056.66666667042;0;20000
0;30000;6;25000;12319.9391333364;22570.833333338152;0;25000;9256.705899999084;22570.833333338152;0;25000
0;30000;7;5000;2004.184100000146;4473.166666666658;0;5000;1446.0998000001302;4473.166666666658;0;5000
0;30000;7;10000;4023.4944666665065;8946.333333333316;0;10000;2390.6367000001133;8946.333333333316;0;10000
0;30000;7;15000;6066.791333331839;13419.499999999973;0;15000;3841.6781333330728;13419.499999999973;0;15000
0;30000;7;20000;8107.253166663777;17892.66666666663;0;20000;5700.6213333315345;17892.66666666663;0;20000
0;30000;7;25000;10159.52240000007;22365.83333333329;0;25000;7654.496666663105;22365.83333333329;0;25000
0;30000;8;5000;2081.154633333363;4440.166666666448;0;5000;1319.7621333332604;4440.166666666448;0;5000
0;30000;8;10000;4154.911600000026;8880.333333333861;0;10000;2200.7849333332174;8880.333333333861;0;10000
0;30000;8;15000;6234.893833334598;13320.499999997433;0;15000;3527.02936666709;13320.499999997433;0;15000
0;30000;8;20000;8336.961300002344;17760.666666661007;0;20000;5189.185366668138;17760.666666661007;0;20000
0;30000;8;25000;10455.221700001164;22200.83333332458;0;25000;6994.869966669375;22200.83333332458;0;25000
0;30000;9;5000;1761.78470000011;4390.833333333629;0;5000;1219.9133333334084;4390.833333333629;0;5000
0;30000;9;10000;3512.038466666763;8781.666666666251;0;10000;2023.8887000002169;8781.666666666251;0;10000
0;30000;9;15000;5271.413266666187;13172.50000000281;0;15000;3192.2155666666476;13172.50000000281;0;15000
0;30000;9;20000;7078.046766665413;17563.333333336926;0;20000;4728.626366666045;17563.333333336926;0;20000
0;30000;9;25000;8913.37999999787;21954.16666666439;0;25000;6433.479433331435;21954.16666666439;0;25000
0;40000;3;5000;3625.9473000002085;4752.625000000522;0;5000;4172.699925000349;4752.625000000522;0;5000
0;40000;3;10000;7251.2572750008385;9505.250000001512;0;10000;7642.0822000008975;9505.250000001512;0;10000
0;40000;3;15000;10902.508924999247;14257.875000002501;0;15000;11874.59652499776;14257.875000002501;0;15000
0;40000;3;20000;14645.52934999668;19010.50000000349;0;20000;16124.09652499402;19010.50000000349;0;20000
0;40000;3;25000;18365.432449998283;23763.12500000448;0;25000;20359.500574998805;23763.12500000448;0;25000
0;40000;3;30000;22166.59645000351;28515.750000005468;0;30000;24563.444200004164;28515.750000005468;0;30000
0;40000;3;35000;25999.28407500875;33268.375000006454;0;35000;28775.115850009508;33268.375000006454;0;35000
0;40000;4;5000;2517.890624999924;4701.500000000544;0;5000;2307.3958500000836;4701.500000000544;0;5000
0;40000;4;10000;5017.785125000187;9403.000000001577;0;10000;4194.914025000858;9403.000000001577;0;10000
0;40000;4;15000;7527.6453250004515;14104.50000000261;0;15000;6496.881675001935;14104.50000000261;0;15000
0;40000;4;20000;10037.355875000938;18805.99999999896;0;20000;8831.42690000199;18805.99999999896;0;20000
0;40000;4;25000;12557.467100001693;23507.499999990898;0;25000;11204.306674999872;23507.499999990898;0;25000
0;40000;4;30000;15071.143375002319;28208.999999982836;0;30000;13593.38534999817;28208.999999982836;0;30000
0;40000;4;35000;17578.68400000057;32910.49999997533;0;35000;15991.008049996453;32910.49999997533;0;35000
0;40000;5;5000;2947.2392000001796;4667.750000000225;0;5000;1897.0212499998352;4667.750000000225;0;5000
0;40000;5;10000;5851.110699999312;9335.49999999893;0;10000;3083.3080000004925;9335.49999999893;0;10000
0;40000;5;15000;8775.67069999756;14003.249999997635;0;15000;4648.9664250005235;14003.249999997635;0;15000
0;40000;5;20000;11728.60259999581;18671.000000000797;0;20000;6777.459024998946;18671.000000000797;0;20000
0;40000;5;25000;14781.855999994035;23338.750000008597;0;25000;9209.894824997302;23338.750000008597;0;25000
0;40000;5;30000;17805.54609999657;28006.500000016396;0;30000;11707.405624995643;28006.500000016396;0;30000
0;40000;5;35000;20770.48930000386;32674.250000024196;0;35000;14207.561824993982;32674.250000024196;0;35000
0;40000;6;5000;2406.0819999999717;4635.625000000394;0;5000;1805.910149999897;4635.625000000394;0;5000
0;40000;6;10000;4809.882850000377;9271.250000001193;0;10000;2848.8441500003532;9271.250000001193;0;10000
0;40000;6;15000;7264.362250001536;13906.875000001994;0;15000;4503.88517500072;13906.875000001994;0;15000
