;n;m;k;g1_1;g2_1;start_1;end_1;g1_2;g2_2;start_2;end_2
0;4000;5;500;121.64349999999962;0;281501;281873;167.4144999999991;0;297501;297635
0;4000;5;1000;205.26424999999878;0;281001;281873;335.16450000000384;0;297001;297635
0;4000;5;1500;304.585250000004;0;280501;281873;502.9145000000161;0;297001;297635
0;4000;6;500;100.48774999999965;0;281501;281873;135.3537499999992;0;297501;297635
0;4000;6;1000;171.70624999999828;0;281001;281873;270.97875000000374;0;297001;297635
0;4000;6;1500;267.12400000000383;0;280501;281873;406.6037500000083;0;297001;297635
0;4000;7;500;80.52275000000002;0;281501;281873;105.16425000000056;0;297501;297635
0;4000;7;1000;154.005999999999;0;281001;281873;210.53924999999722;0;297001;297635
0;4000;7;1500;221.0744999999976;0;280501;281873;315.91425000000044;0;297001;297635
0;4000;8;500;67.33150000000056;0;281501;281873;87.2002500000009;0;297501;297635
0;4000;8;1000;135.37500000000006;0;281001;281873;174.57524999999865;0;297001;297635
0;4000;8;1500;194.478749999997;0;280501;281873;261.95024999999407;0;297001;297635
0;4000;9;500;59.68675000000039;0;281501;281873;77.46974999999996;0;297501;297635
0;4000;9;1000;117.64499999999788;0;281001;281873;155.0947499999976;0;297001;297635
0;4000;9;1500;174.06199999999922;0;280501;281873;232.7197499999952;0;297001;297635
0;4000;10;500;57.80900000000019;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;10;1000;108.24649999999882;0;281001;281873;154.84500000000097;0;297001;297635
0;4000;10;1500;158.77549999999707;0;280501;281873;232.34500000000153;0;297001;297635
0;4000;11;500;55.744750000000266;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;11;1000;99.07074999999959;0;281001;281873;154.84500000000097;0;297001;297635
0;4000;11;1500;143.74424999999962;0;280501;281873;232.34500000000153;0;297001;297635
0;4000;12;500;54.09900000000022;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;12;1000;90.85000000000146;0;281001;281873;154.84500000000097;0;297001;297635
0;4000;12;1500;133.60600000000252;0;280501;281873;232.34500000000153;0;297001;297635
0;4000;13;500;53.319000000000266;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;13;1000;83.27475000000086;0;281001;281873;150.43500000000117;0;297001;297635
0;4000;13;1500;122.36500000000093;0;280501;281873;224.92150000000177;0;297001;297635
0;4000;14;500;52.03800000000024;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;14;1000;78.7540000000002;0;281001;281873;117.03075000000148;0;297001;297635
0;4000;14;1500;112.37824999999994;0;280501;281873;170.6115000000008;0;297001;297635
0;4000;15;500;50.7710000000002;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;15;1000;73.46324999999992;0;281001;281873;71.47874999999972;0;297001;297635
0;4000;15;1500;108.73649999999961;0;280501;281873;97.53999999999931;0;297001;297635
0;4000;16;500;50.0400000000003;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;16;1000;68.82725000000009;0;281001;281873;38.66524999999988;0;297001;297635
0;4000;16;1500;102.02624999999973;0;280501;281873;48.67549999999933;0;297001;297635
0;4000;17;500;49.10875000000023;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;17;1000;64.5315000000004;0;281001;281873;23.191499999999976;0;297001;297635
0;4000;17;1500;93.67324999999896;0;280501;281873;24.941499999999916;0;297001;297635
0;4000;18;500;48.45375000000022;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;18;1000;61.071999999999726;0;281001;281873;20.212500000000023;0;297001;297635
0;4000;18;1500;90.16074999999952;0;280501;281873;20.337500000000016;0;297001;297635
0;4000;19;500;47.965250000000225;0;281501;281873;77.34500000000041;0;297501;297635
0;4000;19;1000;58.38975000000047;0;281001;281873;19.995;0;297001;297635
0;4000;19;1500;87.08175000000074;0;280501;281873;19.995;0;297001;297635
