;n;m;k;g1_1;g2_1;start_1;end_1;g1_2;g2_2;start_2;end_2
0;1000;3;500;191.88799999999935;305.00000000000387;0;500;184.1499999999997;305.00000000000387;0;500
0;1000;4;500;158.79099999999846;305.00000000000387;0;500;167.83799999999823;305.00000000000387;0;500
0;1000;5;500;149.75700000000043;305.00000000000387;0;500;161.52300000000074;305.00000000000387;0;500
0;1000;6;500;142.2199999999998;305.00000000000387;0;500;153.00000000000014;305.00000000000387;0;500
0;1000;7;500;127.83600000000088;305.00000000000387;0;500;134.50000000000114;305.00000000000387;0;500
0;1000;8;500;100.29699999999933;305.00000000000387;0;500;103.99999999999935;305.00000000000387;0;500
0;1000;9;500;80.1179999999991;305.00000000000387;0;500;82.99999999999909;305.00000000000387;0;500
0;1000;10;500;66.5380000000002;305.00000000000387;0;500;68.50000000000021;305.00000000000387;0;500
0;1000;11;500;52.18799999999972;305.00000000000387;0;500;53.49999999999972;305.00000000000387;0;500
0;1000;12;500;45.11199999999965;305.00000000000387;0;500;45.99999999999962;305.00000000000387;0;500
0;1000;13;500;38.850000000000236;305.00000000000387;0;500;39.500000000000234;305.00000000000387;0;500
0;1000;14;500;29.050000000000143;305.00000000000387;0;500;29.500000000000156;305.00000000000387;0;500
0;1000;15;500;22.190000000000204;305.00000000000387;0;500;22.500000000000224;305.00000000000387;0;500
0;1000;16;500;16.79000000000011;305.00000000000387;0;500;17.0000000000001;305.00000000000387;0;500
0;1000;17;500;12.374000000000105;305.00000000000387;0;500;12.50000000000011;305.00000000000387;0;500
0;1000;18;500;12.380000000000106;305.00000000000387;0;500;12.50000000000011;305.00000000000387;0;500
0;1000;19;500;12.885999999999918;305.00000000000387;0;500;12.999999999999918;305.00000000000387;0;500
0;1000;20;500;10.904000000000059;305.00000000000387;0;500;11.000000000000059;305.00000000000387;0;500
0;1000;21;500;10.410000000000062;305.00000000000387;0;500;10.500000000000066;305.00000000000387;0;500
0;1000;22;500;9.422000000000045;305.00000000000387;0;500;9.500000000000046;305.00000000000387;0;500
0;1000;23;500;7.445999999999938;305.00000000000387;0;500;7.499999999999936;305.00000000000387;0;500
0;1000;24;500;5.963999999999933;304.39000000000385;0;500;5.999999999999931;305.00000000000387;0;500
0;1000;25;500;4.975999999999939;295.85000000000366;0;500;4.999999999999938;301.9500000000038;0;500
0;1000;26;500;4.479999999999984;279.9900000000033;0;500;4.499999999999986;278.7700000000033;0;500
0;1000;27;500;4.479999999999984;250.71000000000265;0;500;4.499999999999986;252.5400000000027;0;500
0;1000;28;500;4.479999999999984;217.1600000000019;0;500;4.499999999999986;222.65000000000202;0;500
0;1000;29;500;4.479999999999984;189.10000000000127;0;500;4.499999999999986;178.73000000000104;0;500
0;1000;30;500;4.479999999999984;168.97000000000082;0;500;4.499999999999986;150.6700000000004;0;500
0;1000;31;500;4.479999999999984;155.55000000000052;0;500;4.499999999999986;115.2899999999999;0;500
0;1000;32;500;3.985000000000003;142.13000000000022;0;500;4.000000000000003;78.07999999999994;0;500
0;1000;33;500;3.4900000000000104;130.53999999999996;0;500;3.500000000000011;46.96999999999997;0;500
0;1000;34;500;2.9949999999999655;114.67999999999991;0;500;2.9999999999999654;23.17999999999999;0;500
0;1000;35;500;2.9949999999999655;92.10999999999993;0;500;2.9999999999999654;10.37;0;500
0;1000;36;500;2.499999999999969;64.65999999999995;0;500;2.499999999999969;6.1000000000000005;0;500
0;1000;37;500;2.495999999999969;44.52999999999997;0;500;2.494999999999969;4.27;501;1000
0;1000;38;500;1.5039999999999827;26.839999999999986;0;500;1.29599999999999;3.6599999999999997;5001;5500
0;1000;39;500;1.5039999999999827;13.419999999999996;0;500;1.29599999999999;3.6599999999999997;5001;5500
0;1000;40;500;1.0080000000000007;6.1000000000000005;0;500;0.8640000000000007;3.6599999999999997;5001;5500
0;1000;41;500;1.4999999999999827;3.6599999999999997;0;500;1.29599999999999;3.6599999999999997;5001;5500
0;1000;42;500;0;0.011;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;43;500;0;0.007;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;44;500;0;0.011;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;45;500;0;0.007;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;46;500;0;0.009000000000000001;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;47;500;0;0.006;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;48;500;0;0.008;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;49;500;0;0.006;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;50;500;0;0.008;278501;279000;1.7280000000000013;3.6599999999999997;5001;5500
0;1000;51;500;0;0.005;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;52;500;0;0.007;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;53;500;0;0.005;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;54;500;0;0.007;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;55;500;0;0.005;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;56;500;0;0.006;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
0;1000;57;500;0;0.005;278501;279000;1.29599999999999;3.6599999999999997;5001;5500
