;n;m;k;g1_1;g2_1;start_1;end_1;g1_2;g2_2;start_2;end_2
0;4000;3;3000;1513.953249999974;0;279001;281873;1515.244749999974;0;297001;297635
0;4000;3;4000;1853.9612499999475;0;280001;281873;2020.4947499999066;0;296001;297635
0;4000;4;1000;260.5267500000025;0;281001;281873;402.5970000000054;0;297001;297635
0;4000;4;2000;617.9792499999836;0;280001;281873;805.5970000000253;0;296001;297635
0;4000;4;3000;1180.18325000004;0;279001;281873;1208.5970000000452;0;297001;297635
0;4000;4;4000;1423.979250000071;0;280001;281873;1611.5970000000652;0;296001;297635
0;4000;5;1000;205.26424999999878;0;281001;281873;335.16450000000384;0;297001;297635
0;4000;5;2000;482.5497500000132;0;280001;281873;670.6645000000284;0;296001;297635
0;4000;5;3000;951.8180000000469;0;279001;281873;1006.164500000053;0;297001;297635
0;4000;5;4000;1153.5497500000824;0;280001;281873;1341.6644999999698;0;296001;297635
0;4000;6;1000;171.70624999999828;0;281001;281873;270.97875000000374;0;297001;297635
0;4000;6;2000;425.5170000000043;0;280001;281873;542.2287500000128;0;296001;297635
0;4000;6;3000;788.1722500000402;0;279001;281873;813.4787500000219;0;297001;297635
0;4000;6;4000;968.0170000000418;0;280001;281873;1084.728750000031;0;296001;297635
0;4000;7;1000;154.005999999999;0;281001;281873;210.53924999999722;0;297001;297635
0;4000;7;2000;381.91750000001565;0;280001;281873;421.28925000000976;0;296001;297635
0;4000;7;3000;659.8235000000369;0;279001;281873;632.0392499999961;0;297001;297635
0;4000;7;4000;803.5837500000372;0;280001;281873;842.7892499999579;0;296001;297635
0;4000;8;1000;135.37500000000006;0;281001;281873;174.57524999999865;0;297001;297635
0;4000;8;2000;340.216499999997;0;280001;281873;349.3252500000027;0;296001;297635
0;4000;8;3000;569.2327499999985;0;279001;281873;524.07525000002;0;297001;297635
0;4000;8;4000;696.0295000000104;0;280001;281873;698.8252500000373;0;296001;297635
0;4000;9;1000;117.64499999999788;0;281001;281873;155.0947499999976;0;297001;297635
0;4000;9;2000;310.0689999999926;0;280001;281873;310.34475000000276;0;296001;297635
0;4000;9;3000;531.120750000021;0;279001;281873;465.5947500000264;0;297001;297635
0;4000;9;4000;645.7565000000405;0;280001;281873;620.84475000005;0;296001;297635
