;n;m;k;g1_1;g2_1;start_1;end_1;g1_2;g2_2;start_2;end_2
0;1500;600;1100;0.0006666666666666666;0.13399999999999987;0;1100;0.0;0.23400000000000135;0;1100
0;1500;600;1200;0.0006666666666666666;0.1500000000000001;0;1200;0.0;0.2520000000000015;0;1200
0;1500;600;1300;0.0006666666666666666;0.16666666666666702;0;1300;0.0;0.27066666666666767;0;1300
0;1500;600;1400;0.0006666666666666666;0.18466666666666728;0;1400;0.0;0.2913333333333338;0;1400
0;1500;700;100;0.0;0.008000000000000002;0;100;0.0;0.022666666666666658;0;100
0;1500;700;200;0.0006666666666666666;0.017999999999999995;0;200;0.0;0.04200000000000003;0;200
0;1500;700;300;0.0006666666666666666;0.025333333333333322;0;300;0.0;0.06200000000000012;0;300
0;1500;700;400;0.0006666666666666666;0.033333333333333326;0;400;0.0;0.08066666666666668;0;400
0;1500;700;500;0.0006666666666666666;0.04000000000000002;0;500;0.0;0.10133333333333322;0;500
0;1500;700;600;0.0006666666666666666;0.06000000000000011;0;600;0.0;0.12599999999999975;0;600
0;1500;700;700;0.0006666666666666666;0.07333333333333339;0;700;0.0;0.14266666666666666;0;700
0;1500;700;800;0.0006666666666666666;0.08599999999999998;0;800;0.0;0.16666666666666702;0;800
0;1500;700;900;0.0006666666666666666;0.09733333333333324;0;900;0.0;0.18600000000000064;0;900
0;1500;700;1000;0.0006666666666666666;0.11199999999999982;0;1000;0.0;0.20533333333333426;0;1000
0;1500;700;1100;0.0006666666666666666;0.12533333333333307;0;1100;0.0;0.2266666666666679;0;1100
0;1500;700;1200;0.0006666666666666666;0.1359999999999999;0;1200;0.0;0.24266666666666814;0;1200
0;1500;700;1300;0.0006666666666666666;0.1500000000000001;0;1300;0.0;0.2613333333333346;0;1300
0;1500;700;1400;0.0006666666666666666;0.16533333333333367;0;1400;0.0;0.2793333333333341;0;1400
