;n;m;k;g1_1;g2_1;start_1;end_1;g1_2;g2_2;start_2;end_2
0;1000;338;9500;0.001;0.10000000000000007;0;9500;0.0;62.92399999999986;0;9500
0;1000;339;500;0.001;0.010000000000000002;0;500;0.0;3.025;5001;5500
0;1000;339;1000;0.001;0.014000000000000005;0;1000;0.0;38.719999999999985;5001;6000
0;1000;339;1500;0.001;0.02100000000000001;0;1500;0.0;38.719999999999985;4501;6000
0;1000;339;2000;0.001;0.026000000000000016;0;2000;0.0;38.719999999999985;4001;6000
0;1000;339;2500;0.001;0.02900000000000002;0;2500;0.0;62.92399999999986;5001;7500
0;1000;339;3000;0.001;0.03200000000000002;0;3000;0.0;38.719999999999985;3001;6000
0;1000;339;3500;0.001;0.035000000000000024;0;3500;0.0;62.92399999999986;3501;7000
0;1000;339;4000;0.001;0.03900000000000003;0;4000;0.0;62.92399999999986;4001;8000
0;1000;339;4500;0.001;0.04300000000000003;0;4500;0.0;62.92399999999986;4501;9000
0;1000;339;5000;0.001;0.047000000000000035;0;5000;0.0;62.92399999999986;5001;10000
0;1000;339;5500;0.001;0.05200000000000004;0;5500;0.0;3.025;0;5500
0;1000;339;6000;0.001;0.05600000000000004;0;6000;0.0;38.719999999999985;0;6000
0;1000;339;6500;0.001;0.060000000000000046;0;6500;0.0;62.92399999999986;0;6500
0;1000;339;7000;0.001;0.06500000000000004;0;7000;0.0;62.92399999999986;0;7000
0;1000;339;7500;0.001;0.07100000000000005;0;7500;0.0;62.92399999999986;0;7500
0;1000;339;8000;0.001;0.07700000000000005;0;8000;0.0;62.92399999999986;0;8000
0;1000;339;8500;0.001;0.08400000000000006;0;8500;0.0;62.92399999999986;0;8500
0;1000;339;9000;0.001;0.08800000000000006;0;9000;0.0;62.92399999999986;0;9000
0;1000;339;9500;0.001;0.09200000000000007;0;9500;0.0;62.92399999999986;0;9500
0;1000;340;500;0.001;0.009000000000000001;0;500;0.0;3.025;5001;5500
0;1000;340;1000;0.001;0.012000000000000004;0;1000;0.0;38.719999999999985;5001;6000
0;1000;340;1500;0.001;0.01800000000000001;0;1500;0.0;38.719999999999985;4501;6000
0;1000;340;2000;0.001;0.022000000000000013;0;2000;0.0;38.719999999999985;4001;6000
0;1000;340;2500;0.001;0.025000000000000015;0;2500;0.0;62.92399999999986;5001;7500
0;1000;340;3000;0.001;0.028000000000000018;0;3000;0.0;38.719999999999985;3001;6000
0;1000;340;3500;0.001;0.03100000000000002;0;3500;0.0;62.92399999999986;3501;7000
0;1000;340;4000;0.001;0.035000000000000024;0;4000;0.0;62.92399999999986;4001;8000
0;1000;340;4500;0.001;0.03900000000000003;0;4500;0.0;62.92399999999986;4501;9000
0;1000;340;5000;0.001;0.04200000000000003;0;5000;0.0;62.92399999999986;5001;10000
0;1000;340;5500;0.001;0.046000000000000034;0;5500;0.0;3.025;0;5500
0;1000;340;6000;0.001;0.05000000000000004;0;6000;0.0;38.719999999999985;0;6000
0;1000;340;6500;0.001;0.05400000000000004;0;6500;0.0;62.92399999999986;0;6500
0;1000;340;7000;0.001;0.059000000000000045;0;7000;0.0;62.92399999999986;0;7000
0;1000;340;7500;0.001;0.06400000000000004;0;7500;0.0;62.92399999999986;0;7500
0;1000;340;8000;0.001;0.07000000000000005;0;8000;0.0;62.92399999999986;0;8000
0;1000;340;8500;0.001;0.07500000000000005;0;8500;0.0;62.92399999999986;0;8500
0;1000;340;9000;0.001;0.07900000000000006;0;9000;0.0;62.92399999999986;0;9000
0;1000;340;9500;0.001;0.08300000000000006;0;9500;0.0;62.92399999999986;0;9500
0;1000;341;500;0.001;0.009000000000000001;0;500;0.0;3.025;5001;5500
0;1000;341;1000;0.001;0.012000000000000004;0;1000;0.0;38.719999999999985;5001;6000
0;1000;341;1500;0.001;0.01800000000000001;0;1500;0.0;38.719999999999985;4501;6000
0;1000;341;2000;0.001;0.02100000000000001;0;2000;0.0;38.719999999999985;4001;6000
0;1000;341;2500;0.001;0.023000000000000013;0;2500;0.0;62.92399999999986;5001;7500
0;1000;341;3000;0.001;0.025000000000000015;0;3000;0.0;38.719999999999985;3001;6000
0;1000;341;3500;0.001;0.027000000000000017;0;3500;0.0;62.92399999999986;3501;7000
0;1000;341;4000;0.001;0.03100000000000002;0;4000;0.0;62.92399999999986;4001;8000
0;1000;341;4500;0.001;0.035000000000000024;0;4500;0.0;62.92399999999986;4501;9000
0;1000;341;5000;0.001;0.036000000000000025;0;5000;0.0;62.92399999999986;5001;10000
0;1000;341;5500;0.001;0.03900000000000003;0;5500;0.0;3.025;0;5500
0;1000;341;6000;0.001;0.04300000000000003;0;6000;0.0;38.719999999999985;0;6000
0;1000;341;6500;0.001;0.047000000000000035;0;6500;0.0;62.92399999999986;0;6500
0;1000;341;7000;0.001;0.05200000000000004;0;7000;0.0;62.92399999999986;0;7000
0;1000;341;7500;0.001;0.057000000000000044;0;7500;0.0;62.92399999999986;0;7500
0;1000;341;8000;0.001;0.06300000000000004;0;8000;0.0;62.92399999999986;0;8000
0;1000;341;8500;0.001;0.06800000000000005;0;8500;0.0;62.92399999999986;0;8500
0;1000;341;9000;0.001;0.07100000000000005;0;9000;0.0;62.92399999999986;0;9000
0;1000;341;9500;0.001;0.07500000000000005;0;9500;0.0;62.92399999999986;0;9500
0;1000;342;500;0.001;0.008;0;500;0.0;3.025;5001;5500
0;1000;342;1000;0.001;0.010000000000000002;0;1000;0.0;38.719999999999985;5001;6000
0;1000;342;1500;0.001;0.015000000000000006;0;1500;0.0;38.719999999999985;4501;6000
0;1000;342;2000;0.001;0.01800000000000001;0;2000;0.0;38.719999999999985;4001;6000
0;1000;342;2500;0.001;0.01900000000000001;0;2500;0.0;62.92399999999986;5001;7500
0;1000;342;3000;0.001;0.02100000000000001;0;3000;0.0;38.719999999999985;3001;6000
0;1000;342;3500;0.001;0.023000000000000013;0;3500;0.0;62.92399999999986;3501;7000
0;1000;342;4000;0.001;0.027000000000000017;0;4000;0.0;62.92399999999986;4001;8000
0;1000;342;4500;0.001;0.03100000000000002;0;4500;0.0;62.92399999999986;4501;9000
0;1000;342;5000;0.001;0.03200000000000002;0;5000;0.0;62.92399999999986;5001;10000
0;1000;342;5500;0.001;0.035000000000000024;0;5500;0.0;3.025;0;5500
0;1000;342;6000;0.001;0.03800000000000003;0;6000;0.0;38.719999999999985;0;6000
0;1000;342;6500;0.001;0.04200000000000003;0;6500;0.0;62.92399999999986;0;6500
0;1000;342;7000;0.001;0.047000000000000035;0;7000;0.0;62.92399999999986;0;7000
0;1000;342;7500;0.001;0.05200000000000004;0;7500;0.0;62.92399999999986;0;7500
0;1000;342;8000;0.001;0.058000000000000045;0;8000;0.0;62.92399999999986;0;8000
0;1000;342;8500;0.001;0.06300000000000004;0;8500;0.0;62.92399999999986;0;8500
0;1000;342;9000;0.001;0.06500000000000004;0;9000;0.0;62.92399999999986;0;9000
0;1000;342;9500;0.001;0.06900000000000005;0;9500;0.0;62.92399999999986;0;9500
0;1000;343;500;0.001;0.006;0;500;0.0;3.025;5001;5500
0;1000;343;1000;0.001;0.007;0;1000;0.0;38.719999999999985;5001;6000
0;1000;343;1500;0.001;0.012000000000000004;0;1500;0.0;38.719999999999985;4501;6000
0;1000;343;2000;0.001;0.015000000000000006;0;2000;0.0;38.719999999999985;4001;6000
0;1000;343;2500;0.001;0.016000000000000007;0;2500;0.0;62.92399999999986;5001;7500
0;1000;343;3000;0.001;0.01800000000000001;0;3000;0.0;38.719999999999985;3001;6000
0;1000;343;3500;0.001;0.01900000000000001;0;3500;0.0;62.92399999999986;3501;7000
0;1000;343;4000;0.001;0.02100000000000001;0;4000;0.0;62.92399999999986;4001;8000
0;1000;343;4500;0.001;0.024000000000000014;0;4500;0.0;62.92399999999986;4501;9000
0;1000;343;5000;0.001;0.024000000000000014;0;5000;0.0;62.92399999999986;5001;10000
0;1000;343;5500;0.001;0.027000000000000017;0;5500;0.0;3.025;0;5500
0;1000;343;6000;0.001;0.03000000000000002;0;6000;0.0;38.719999999999985;0;6000
0;1000;343;6500;0.001;0.03300000000000002;0;6500;0.0;62.92399999999986;0;6500
0;1000;343;7000;0.001;0.03800000000000003;0;7000;0.0;62.92399999999986;0;7000
0;1000;343;7500;0.001;0.04300000000000003;0;7500;0.0;62.92399999999986;0;7500
0;1000;343;8000;0.001;0.04900000000000004;0;8000;0.0;62.92399999999986;0;8000
0;1000;343;8500;0.001;0.05400000000000004;0;8500;0.0;62.92399999999986;0;8500
0;1000;343;9000;0.001;0.05600000000000004;0;9000;0.0;62.92399999999986;0;9000
0;1000;343;9500;0.001;0.059000000000000045;0;9500;0.0;62.92399999999986;0;9500
0;1000;344;500;0.001;0.006;0;500;0.0;3.025;5001;5500
0;1000;344;1000;0.001;0.006;0;1000;0.0;38.719999999999985;5001;6000
0;1000;344;1500;0.001;0.011000000000000003;0;1500;0.0;38.719999999999985;4501;6000
0;1000;344;2000;0.001;0.014000000000000005;0;2000;0.0;38.719999999999985;4001;6000
0;1000;344;2500;0.001;0.015000000000000006;0;2500;0.0;62.92399999999986;5001;7500
0;1000;344;3000;0.001;0.017000000000000008;0;3000;0.0;38.719999999999985;3001;6000
0;1000;344;3500;0.001;0.01800000000000001;0;3500;0.0;62.92399999999986;3501;7000
0;1000;344;4000;0.001;0.02000000000000001;0;4000;0.0;62.92399999999986;4001;8000
0;1000;344;4500;0.001;0.023000000000000013;0;4500;0.0;62.92399999999986;4501;9000
0;1000;344;5000;0.001;0.023000000000000013;0;5000;0.0;62.92399999999986;5001;10000
0;1000;344;5500;0.001;0.026000000000000016;0;5500;0.0;3.025;0;5500
0;1000;344;6000;0.001;0.02900000000000002;0;6000;0.0;38.719999999999985;0;6000
0;1000;344;6500;0.001;0.03200000000000002;0;6500;0.0;62.92399999999986;0;6500
0;1000;344;7000;0.001;0.037000000000000026;0;7000;0.0;62.92399999999986;0;7000
0;1000;344;7500;0.001;0.04200000000000003;0;7500;0.0;62.92399999999986;0;7500
0;1000;344;8000;0.001;0.048000000000000036;0;8000;0.0;62.92399999999986;0;8000
0;1000;344;8500;0.001;0.05300000000000004;0;8500;0.0;62.92399999999986;0;8500
0;1000;344;9000;0.001;0.05500000000000004;0;9000;0.0;62.92399999999986;0;9000
0;1000;344;9500;0.001;0.057000000000000044;0;9500;0.0;62.92399999999986;0;9500
0;1000;345;500;0.001;0.006;0;500;0.0;3.025;5001;5500
0;1000;345;1000;0.001;0.006;0;1000;0.0;38.719999999999985;5001;6000
0;1000;345;1500;0.001;0.010000000000000002;0;1500;0.0;38.719999999999985;4501;6000
0;1000;345;2000;0.001;0.013000000000000005;0;2000;0.0;38.719999999999985;4001;6000
0;1000;345;2500;0.001;0.014000000000000005;0;2500;0.0;62.92399999999986;5001;7500
0;1000;345;3000;0.001;0.016000000000000007;0;3000;0.0;38.719999999999985;3001;6000
0;1000;345;3500;0.001;0.017000000000000008;0;3500;0.0;62.92399999999986;3501;7000
0;1000;345;4000;0.001;0.01900000000000001;0;4000;0.0;62.92399999999986;4001;8000
0;1000;345;4500;0.001;0.022000000000000013;0;4500;0.0;62.92399999999986;4501;9000
0;1000;345;5000;0.001;0.022000000000000013;0;5000;0.0;62.92399999999986;5001;10000
0;1000;345;5500;0.001;0.024000000000000014;0;5500;0.0;3.025;0;5500
0;1000;345;6000;0.001;0.026000000000000016;0;6000;0.0;38.719999999999985;0;6000
0;1000;345;6500;0.001;0.028000000000000018;0;6500;0.0;62.92399999999986;0;6500
0;1000;345;7000;0.001;0.03200000000000002;0;7000;0.0;62.92399999999986;0;7000
0;1000;345;7500;0.001;0.037000000000000026;0;7500;0.0;62.92399999999986;0;7500
0;1000;345;8000;0.001;0.04200000000000003;0;8000;0.0;62.92399999999986;0;8000
0;1000;345;8500;0.001;0.046000000000000034;0;8500;0.0;62.92399999999986;0;8500
0;1000;345;9000;0.001;0.048000000000000036;0;9000;0.0;62.92399999999986;0;9000
0;1000;345;9500;0.001;0.04900000000000004;0;9500;0.0;62.92399999999986;0;9500
0;1000;346;500;0.001;0.006;0;500;0.0;3.025;5001;5500
0;1000;346;1000;0.001;0.006;0;1000;0.0;38.719999999999985;5001;6000
0;1000;346;1500;0.001;0.009000000000000001;0;1500;0.0;38.719999999999985;4501;6000
0;1000;346;2000;0.001;0.012000000000000004;0;2000;0.0;38.719999999999985;4001;6000
0;1000;346;2500;0.001;0.013000000000000005;0;2500;0.0;62.92399999999986;5001;7500
0;1000;346;3000;0.001;0.015000000000000006;0;3000;0.0;38.719999999999985;3001;6000
0;1000;346;3500;0.001;0.016000000000000007;0;3500;0.0;62.92399999999986;3501;7000
0;1000;346;4000;0.001;0.01800000000000001;0;4000;0.0;62.92399999999986;4001;8000
0;1000;346;4500;0.001;0.02000000000000001;0;4500;0.0;62.92399999999986;4501;9000
0;1000;346;5000;0.001;0.02000000000000001;0;5000;0.0;62.92399999999986;5001;10000
0;1000;346;5500;0.001;0.022000000000000013;0;5500;0.0;3.025;0;5500
0;1000;346;6000;0.001;0.023000000000000013;0;6000;0.0;38.719999999999985;0;6000
0;1000;346;6500;0.001;0.025000000000000015;0;6500;0.0;62.92399999999986;0;6500
0;1000;346;7000;0.001;0.027000000000000017;0;7000;0.0;62.92399999999986;0;7000
0;1000;346;7500;0.001;0.03100000000000002;0;7500;0.0;62.92399999999986;0;7500
0;1000;346;8000;0.001;0.036000000000000025;0;8000;0.0;62.92399999999986;0;8000
0;1000;346;8500;0.001;0.03900000000000003;0;8500;0.0;62.92399999999986;0;8500
0;1000;346;9000;0.001;0.04100000000000003;0;9000;0.0;62.92399999999986;0;9000
0;1000;346;9500;0.001;0.04200000000000003;0;9500;0.0;62.92399999999986;0;9500
0;1000;347;500;0.001;0.006;0;500;0.0;3.025;5001;5500
0;1000;347;1000;0.001;0.006;0;1000;0.0;38.719999999999985;5001;6000
0;1000;347;1500;0.001;0.009000000000000001;0;1500;0.0;38.719999999999985;4501;6000
0;1000;347;2000;0.001;0.011000000000000003;0;2000;0.0;38.719999999999985;4001;6000
0;1000;347;2500;0.001;0.012000000000000004;0;2500;0.0;62.92399999999986;5001;7500
0;1000;347;3000;0.001;0.014000000000000005;0;3000;0.0;38.719999999999985;3001;6000
0;1000;347;3500;0.001;0.015000000000000006;0;3500;0.0;62.92399999999986;3501;7000
0;1000;347;4000;0.001;0.016000000000000007;0;4000;0.0;62.92399999999986;4001;8000
0;1000;347;4500;0.001;0.017000000000000008;0;4500;0.0;62.92399999999986;4501;9000
0;1000;347;5000;0.001;0.017000000000000008;0;5000;0.0;62.92399999999986;5001;10000
0;1000;347;5500;0.001;0.01800000000000001;0;5500;0.0;3.025;0;5500
0;1000;347;6000;0.001;0.01900000000000001;0;6000;0.0;38.719999999999985;0;6000
0;1000;347;6500;0.001;0.02100000000000001;0;6500;0.0;62.92399999999986;0;6500
0;1000;347;7000;0.001;0.023000000000000013;0;7000;0.0;62.92399999999986;0;7000
0;1000;347;7500;0.001;0.026000000000000016;0;7500;0.0;62.92399999999986;0;7500
0;1000;347;8000;0.001;0.02900000000000002;0;8000;0.0;62.92399999999986;0;8000
0;1000;347;8500;0.001;0.03200000000000002;0;8500;0.0;62.92399999999986;0;8500
0;1000;347;9000;0.001;0.03400000000000002;0;9000;0.0;62.92399999999986;0;9000
0;1000;347;9500;0.001;0.035000000000000024;0;9500;0.0;62.92399999999986;0;9500
0;1000;348;500;0.001;0.006;0;500;0.0;3.025;5001;5500
0;1000;348;1000;0.001;0.006;0;1000;0.0;38.719999999999985;5001;6000
0;1000;348;1500;0.001;0.008;0;1500;0.0;38.719999999999985;4501;6000
0;1000;348;2000;0.001;0.010000000000000002;0;2000;0.0;38.719999999999985;4001;6000
0;1000;348;2500;0.001;0.011000000000000003;0;2500;0.0;62.92399999999986;5001;7500
0;1000;348;3000;0.001;0.013000000000000005;0;3000;0.0;38.719999999999985;3001;6000
0;1000;348;3500;0.001;0.014000000000000005;0;3500;0.0;62.92399999999986;3501;7000
0;1000;348;4000;0.001;0.014000000000000005;0;4000;0.0;62.92399999999986;4001;8000
0;1000;348;4500;0.001;0.015000000000000006;0;4500;0.0;62.92399999999986;4501;9000
0;1000;348;5000;0.001;0.015000000000000006;0;5000;0.0;62.92399999999986;5001;10000
0;1000;348;5500;0.001;0.016000000000000007;0;5500;0.0;3.025;0;5500
0;1000;348;6000;0.001;0.017000000000000008;0;6000;0.0;38.719999999999985;0;6000
0;1000;348;6500;0.001;0.01800000000000001;0;6500;0.0;62.92399999999986;0;6500
0;1000;348;7000;0.001;0.02000000000000001;0;7000;0.0;62.92399999999986;0;7000
0;1000;348;7500;0.001;0.023000000000000013;0;7500;0.0;62.92399999999986;0;7500
0;1000;348;8000;0.001;0.026000000000000016;0;8000;0.0;62.92399999999986;0;8000
0;1000;348;8500;0.001;0.02900000000000002;0;8500;0.0;62.92399999999986;0;8500
0;1000;348;9000;0.001;0.03100000000000002;0;9000;0.0;62.92399999999986;0;9000
0;1000;348;9500;0.001;0.03200000000000002;0;9500;0.0;62.92399999999986;0;9500
0;1000;349;500;0.001;0.005;0;500;0.0;3.025;5001;5500
0;1000;349;1000;0.001;0.005;0;1000;0.0;38.11799999999999;5001;6000
0;1000;349;1500;0.001;0.007;0;1500;0.0;38.11799999999999;4501;6000
0;1000;349;2000;0.001;0.008;0;2000;0.0;38.11799999999999;4001;6000
0;1000;349;2500;0.001;0.009000000000000001;0;2500;0.0;62.32199999999986;5001;7500
0;1000;349;3000;0.001;0.011000000000000003;0;3000;0.0;38.11799999999999;3001;6000
0;1000;349;3500;0.001;0.012000000000000004;0;3500;0.0;62.32199999999986;3501;7000
