;n;m;k;g1_1;g2_1;start_1;end_1;g1_2;g2_2;start_2;end_2
0;1000;333;500;140.52100000000004;0;281501;281873;58.079999999999885;0;297501;297635
0;1000;433;500;140.42000000000004;0;281501;281873;58.079999999999885;0;297501;297635
0;2000;666;500;70.34050000000003;0;281501;281873;29.039999999999942;0;297501;297635
0;2000;666;1000;0.2835000000000002;0;281001;281873;5.747500000000002;0;297001;297635
0;2000;666;1500;0.19100000000000014;0;280501;281873;5.747500000000002;0;297001;297635
0;2000;766;500;70.28800000000004;0;281501;281873;29.039999999999942;0;297501;297635
0;2000;766;1000;0.20600000000000016;0;281001;281873;5.142500000000002;0;297001;297635
0;2000;766;1500;0.1210000000000001;0;280501;281873;5.142500000000002;0;297001;297635
0;2000;866;500;70.26350000000004;0;281501;281873;29.039999999999942;0;297501;297635
0;2000;866;1000;0.1215000000000001;0;281001;281873;4.537500000000001;0;297001;297635
0;2000;866;1500;0.06100000000000005;0;280501;281873;4.537500000000001;0;297001;297635
0;2000;966;500;70.22650000000003;0;281501;281873;29.039999999999942;0;297501;297635
0;2000;966;1000;0.06900000000000005;0;281001;281873;4.235000000000001;0;297001;297635
0;2000;966;1500;0.030000000000000023;0;280501;281873;4.235000000000001;0;297001;297635
0;3000;1000;500;46.24766666666661;0;281501;281873;99.9663333333332;0;297501;297635
0;3000;1000;1000;1.8359999999999983;0;281001;281873;22.47666666666664;0;297001;297635
0;3000;1000;1500;2.7589999999999604;0;280501;281873;22.47666666666664;0;297001;297635
0;3000;1000;2000;2.121999999999988;0;280001;281873;0.02666666666666667;0;296001;297635
0;3000;1000;2500;2.121999999999988;0;280001;281873;122.64333333333316;0;297501;297635
0;3000;1100;500;32.05999999999989;0;281501;281873;79.3903333333341;0;297501;297635
0;3000;1100;1000;1.7079999999999929;0;281001;281873;17.969999999999967;0;297001;297635
0;3000;1100;1500;2.591666666666629;0;280501;281873;17.969999999999967;0;297001;297635
0;3000;1100;2000;1.999999999999989;0;280001;281873;0.02666666666666667;0;296001;297635
0;3000;1100;2500;1.999999999999989;0;280001;281873;97.51966666666776;0;297501;297635
0;3000;1200;500;27.155666666666733;0;281501;281873;29.02766666666659;0;297501;297635
0;3000;1200;1000;1.604666666666661;0;281001;281873;7.042666666666653;0;297001;297635
0;3000;1200;1500;2.4166666666666403;0;280501;281873;7.042666666666653;0;297001;297635
0;3000;1200;2000;1.8453333333333233;0;280001;281873;0.02666666666666667;0;296001;297635
0;3000;1200;2500;1.8453333333333233;0;280001;281873;36.12833333333324;0;297501;297635
0;3000;1300;500;42.53533333333323;0;281501;281873;6.423333333333399;0;297501;297635
0;3000;1300;1000;1.4639999999999929;0;281001;281873;1.9319999999999973;0;297001;297635
0;3000;1300;1500;2.2476666666666416;0;280501;281873;1.9319999999999973;0;297001;297635
0;3000;1300;2000;1.7379999999999909;0;280001;281873;0.02666666666666667;0;296001;297635
0;3000;1300;2500;1.7379999999999909;0;280001;281873;8.365666666666758;0;297501;297635
0;3000;1400;500;46.99199999999984;0;281501;281873;15.241333333333424;0;297501;297635
0;3000;1400;1000;1.4059999999999933;0;281001;281873;2.077333333333333;0;297001;297635
0;3000;1400;1500;2.131666666666641;0;280501;281873;2.077333333333333;0;297001;297635
0;3000;1400;2000;1.6223333333333247;0;280001;281873;0.02666666666666667;0;296001;297635
0;3000;1400;2500;1.6223333333333247;0;280001;281873;17.319000000000127;0;297501;297635
0;4000;1333;500;33.783749999999884;0;281501;281873;5.0642499999999595;0;297501;297635
0;4000;1333;1000;1.0944999999999903;0;281001;281873;1.1427499999999984;0;297001;297635
0;4000;1333;1500;1.664249999999977;0;280501;281873;1.1427499999999984;0;297001;297635
0;4000;1333;2000;2.760000000000005;0;280001;281873;0.02;0;296001;297635
0;4000;1333;2500;3.2892500000000076;0;280001;281873;6.210499999999938;0;297501;297635
0;4000;1333;3000;2.1917499999999923;0;279001;281873;1.1627499999999984;0;297001;297635
0;4000;1333;3500;3.3187500000000103;0;280001;281873;6.230499999999938;0;297501;297635
0;4000;1433;500;35.09725000000003;0;281501;281873;18.87499999999998;0;297501;297635
0;4000;1433;1000;1.0577499999999898;0;281001;281873;2.1382499999999998;0;297001;297635
0;4000;1433;1500;1.6032499999999792;0;280501;281873;2.1382499999999998;0;297001;297635
0;4000;1433;2000;2.611999999999998;0;280001;281873;0.02;0;296001;297635
0;4000;1433;2500;3.104750000000004;0;280001;281873;21.013249999999978;0;297501;297635
0;4000;1433;3000;2.049499999999987;0;279001;281873;2.15825;0;297001;297635
0;4000;1433;3500;3.1330000000000053;0;280001;281873;21.033249999999978;0;297501;297635
0;4000;1533;500;34.1034999999999;0;281501;281873;52.08825000000015;0;297501;297635
0;4000;1533;1000;0.9807499999999907;0;281001;281873;9.435250000000009;0;297001;297635
0;4000;1533;1500;1.5172499999999791;0;280501;281873;9.435250000000009;0;297001;297635
0;4000;1533;2000;2.491499999999985;0;280001;281873;0.02;0;296001;297635
0;4000;1533;2500;2.944249999999991;0;280001;281873;61.52350000000028;0;297501;297635
0;4000;1533;3000;1.936249999999979;0;279001;281873;9.45525000000001;0;297001;297635
0;4000;1533;3500;2.9727499999999907;0;280001;281873;61.543500000000286;0;297501;297635
0;4000;1633;500;25.000249999999934;0;281501;281873;59.795250000000394;0;297501;297635
0;4000;1633;1000;0.9339999999999915;0;281001;281873;12.752250000000013;0;297001;297635
0;4000;1633;1500;1.440249999999976;0;280501;281873;12.752250000000013;0;297001;297635
